event_slug,playerName,team,event_name,season,birdies_per_round,drive_distance,eagles,fairway_pct,gir_pct,putting_avg,scrambling_pct
korea-2025,Minkyu Kim,RangeGoats GC,Korea,2025.0,11.0,308.3,0.0,76.19,51.85,1.48,
korea-2025,Mito Pereira,Torque GC,Korea,2025.0,11.0,319.6,0.0,64.29,62.96,1.61,55.0
korea-2025,Patrick Reed,,Korea,2025.0,13.0,318.4,0.0,85.71,66.67,1.48,83.33
korea-2025,Paul Casey,Crushers GC,Korea,2025.0,13.0,309.6,0.0,78.57,72.22,1.61,53.33
korea-2025,Peter Uihlein,RangeGoats GC,Korea,2025.0,14.0,324.7,0.0,66.67,61.11,1.52,57.14
korea-2025,Phil Mickelson,HyFlyers GC,Korea,2025.0,6.0,303.5,0.0,66.67,53.7,1.54,64.0
korea-2025,Richard Bland,Cleeks Golf Club,Korea,2025.0,14.0,308.8,1.0,76.19,66.67,1.5,72.22
korea-2025,Sam Horsfield,Majesticks Golf Club,Korea,2025.0,11.0,316.4,1.0,76.19,75.93,1.7,46.15
korea-2025,Sebastian,Torque GC,Korea,2025.0,13.0,301.1,0.0,90.48,66.67,1.63,55.56
korea-2025,Sergio Garcia,Fireballs GC,Korea,2025.0,13.0,307.2,0.0,88.1,50.0,1.48,59.26
korea-2025,Talor Gooch,Smash GC,Korea,2025.0,20.0,312.3,0.0,90.48,68.52,1.43,70.59
korea-2025,Thomas Pieters,,Korea,2025.0,16.0,321.9,0.0,73.81,64.82,1.5,73.68
korea-2025,Tom McKibbin,Legion XIII,Korea,2025.0,5.0,321.9,0.0,73.81,62.96,1.74,75.0
korea-2025,Tyrrell Hatton,Legion XIII,Korea,2025.0,14.0,313.5,1.0,73.81,77.78,1.59,58.33
korea-2025,Yubin Jang,Korean Golf Club,Korea,2025.0,12.0,317.1,0.0,80.95,57.41,1.57,65.22
las-vegas-2024,Abraham Ancer,Fireballs GC,Las Vegas,2024.0,13.0,284.9,0.0,69.05,75.93,1.65,46.15
las-vegas-2024,Adrian Meronk,Cleeks Golf Club,Las Vegas,2024.0,14.0,302.3,0.0,69.05,79.63,1.67,45.46
las-vegas-2024,Andy Ogletree,HyFlyers GC,Las Vegas,2024.0,12.0,277.2,0.0,45.24,61.11,1.61,47.62
las-vegas-2024,Anirban Lahiri,Crushers GC,Las Vegas,2024.0,5.0,291.7,1.0,66.67,66.67,1.67,72.22
las-vegas-2024,Branden Grace,Southern Guards GC,Las Vegas,2024.0,10.0,287.5,0.0,50.0,72.22,1.67,73.33
las-vegas-2024,Brendan Steele,HyFlyers GC,Las Vegas,2024.0,12.0,296.7,0.0,38.1,61.11,1.72,23.81
las-vegas-2024,Brooks Koepka,Smash GC,Las Vegas,2024.0,12.0,295.4,0.0,52.38,72.22,1.56,73.33
las-vegas-2024,Bryson DeChambeau,Crushers GC,Las Vegas,2024.0,14.0,306.8,0.0,61.91,83.33,1.7,44.44
las-vegas-2024,Bubba Watson,RangeGoats GC,Las Vegas,2024.0,14.0,303.4,0.0,61.91,75.93,1.69,53.85
las-vegas-2024,Caleb Surratt,Legion XIII,Las Vegas,2024.0,13.0,308.2,0.0,45.24,62.96,1.54,65.0
las-vegas-2024,Cameron Smith,Ripper GC,Las Vegas,2024.0,15.0,295.2,0.0,35.71,72.22,1.56,60.0
las-vegas-2024,Cameron Tringale,HyFlyers GC,Las Vegas,2024.0,14.0,304.0,0.0,52.38,68.52,1.65,52.94
las-vegas-2024,Carlos Ortiz,Torque GC,Las Vegas,2024.0,9.0,302.3,0.0,54.76,66.67,1.67,55.56
las-vegas-2024,Charl Schwartzel,Southern Guards GC,Las Vegas,2024.0,9.0,293.1,0.0,35.71,62.96,1.67,40.0
las-vegas-2024,Charles Howell III,Crushers GC,Las Vegas,2024.0,11.0,288.0,0.0,64.29,66.67,1.65,55.56
las-vegas-2024,Danny Lee,Korean Golf Club,Las Vegas,2024.0,7.0,286.7,1.0,52.38,70.37,1.69,56.25
las-vegas-2024,David Puig,Fireballs GC,Las Vegas,2024.0,14.0,309.3,0.0,59.52,66.67,1.54,61.11
las-vegas-2024,Dean Burmester,Southern Guards GC,Las Vegas,2024.0,9.0,310.9,0.0,66.67,72.22,1.7,60.0
las-vegas-2024,Dustin Johnson,,Las Vegas,2024.0,16.0,306.4,0.0,52.38,74.07,1.52,71.43
las-vegas-2024,Eugenio Chacarra,Fireballs GC,Las Vegas,2024.0,6.0,308.5,1.0,54.76,75.93,1.72,69.23
las-vegas-2024,Graeme McDowell,Smash GC,Las Vegas,2024.0,13.0,284.1,0.0,76.19,81.48,1.63,60.0
las-vegas-2024,Harold Varner III,,Las Vegas,2024.0,10.0,299.6,0.0,69.05,68.52,1.59,64.71
las-vegas-2024,Henrik Stenson,Majesticks Golf Club,Las Vegas,2024.0,16.0,290.7,0.0,61.91,77.78,1.67,33.33
las-vegas-2024,Hudson Swafford,,Las Vegas,2024.0,10.0,269.6,0.0,52.38,59.26,1.65,40.91
las-vegas-2024,Ian Poulter,Majesticks Golf Club,Las Vegas,2024.0,9.0,290.2,0.0,78.57,81.48,1.7,50.0
las-vegas-2024,Jason Kokrak,Smash GC,Las Vegas,2024.0,13.0,284.8,1.0,64.29,74.07,1.61,64.29
las-vegas-2024,Jinichiro Kozuma,Korean Golf Club,Las Vegas,2024.0,11.0,288.2,0.0,47.62,68.52,1.61,64.71
las-vegas-2024,Joaquin Niemann,Torque GC,Las Vegas,2024.0,12.0,308.0,0.0,52.38,72.22,1.65,60.0
las-vegas-2024,Jon Rahm,Legion XIII,Las Vegas,2024.0,12.0,307.6,0.0,54.76,70.37,1.54,81.25
las-vegas-2024,Kalle Samooja,Cleeks Golf Club,Las Vegas,2024.0,11.0,289.0,0.0,64.29,68.52,1.65,64.71
las-vegas-2024,Kevin Na,Korean Golf Club,Las Vegas,2024.0,10.0,282.0,0.0,66.67,64.82,1.59,68.42
las-vegas-2024,Kieran Vincent,Legion XIII,Las Vegas,2024.0,9.0,315.8,0.0,42.86,66.67,1.59,66.67
las-vegas-2024,Laurie Canter,,Las Vegas,2024.0,11.0,296.9,0.0,61.91,70.37,1.63,68.75
las-vegas-2024,Lee Westwood,Majesticks Golf Club,Las Vegas,2024.0,7.0,284.6,0.0,64.29,72.22,1.7,73.33
las-vegas-2024,Louis Oosthuizen,Southern Guards GC,Las Vegas,2024.0,9.0,287.6,0.0,76.19,53.7,1.57,72.0
las-vegas-2024,Lucas Herbert,Ripper GC,Las Vegas,2024.0,9.0,304.0,0.0,42.86,64.82,1.59,68.42
las-vegas-2024,Marc Leishman,Ripper GC,Las Vegas,2024.0,10.0,290.3,1.0,59.52,72.22,1.61,66.67
las-vegas-2024,Martin Kaymer,Cleeks Golf Club,Las Vegas,2024.0,7.0,274.2,0.0,54.76,55.56,1.69,50.0
las-vegas-2024,Matt Jones,Ripper GC,Las Vegas,2024.0,11.0,281.0,0.0,59.52,59.26,1.54,59.09
las-vegas-2024,Matthew Wolff,RangeGoats GC,Las Vegas,2024.0,13.0,316.3,0.0,61.91,70.37,1.5,81.25
las-vegas-2024,Mito Pereira,Torque GC,Las Vegas,2024.0,10.0,302.4,1.0,45.24,70.37,1.69,43.75
las-vegas-2024,Pat Perez,,Las Vegas,2024.0,15.0,283.5,0.0,64.29,61.11,1.5,61.91
las-vegas-2024,Patrick Reed,,Las Vegas,2024.0,10.0,299.0,0.0,54.76,66.67,1.63,55.56
las-vegas-2024,Paul Casey,Crushers GC,Las Vegas,2024.0,16.0,308.2,0.0,66.67,74.07,1.59,64.29
las-vegas-2024,Peter Uihlein,RangeGoats GC,Las Vegas,2024.0,16.0,285.7,0.0,38.1,61.11,1.39,76.19
las-vegas-2024,Phil Mickelson,HyFlyers GC,Las Vegas,2024.0,13.0,292.6,0.0,54.76,62.96,1.56,45.0
las-vegas-2024,Richard Bland,Cleeks Golf Club,Las Vegas,2024.0,11.0,282.8,0.0,66.67,85.19,1.74,62.5
las-vegas-2024,Sam Horsfield,Majesticks Golf Club,Las Vegas,2024.0,8.0,302.0,0.0,54.76,74.07,1.65,64.29
las-vegas-2024,Scott Vincent,Korean Golf Club,Las Vegas,2024.0,10.0,289.9,0.0,66.67,62.96,1.59,60.0
las-vegas-2024,Sebastian,Torque GC,Las Vegas,2024.0,11.0,290.8,0.0,54.76,70.37,1.57,81.25
las-vegas-2024,Sergio Garcia,Fireballs GC,Las Vegas,2024.0,11.0,308.4,0.0,61.91,68.52,1.59,70.59
las-vegas-2024,Talor Gooch,Smash GC,Las Vegas,2024.0,16.0,297.7,0.0,66.67,70.37,1.44,75.0
las-vegas-2024,Thomas Pieters,RangeGoats GC,Las Vegas,2024.0,13.0,304.9,0.0,59.52,61.11,1.54,57.14
las-vegas-2024,Tyrrell Hatton,Legion XIII,Las Vegas,2024.0,10.0,300.6,1.0,47.62,68.52,1.57,70.59
london-2022,Adrian Otaegui,Torque GC,London,2022.0,11.0,273.3,0.0,53.85,62.96,1.63,80.0
london-2022,Andy Ogletree,Torque GC,London,2022.0,5.0,285.5,0.0,35.9,33.33,1.59,38.89
london-2022,Bernd Wiesberger,,London,2022.0,8.0,272.8,0.0,61.54,57.41,1.76,39.13
london-2022,Blake Windred,,London,2022.0,13.0,269.3,0.0,41.03,48.15,1.65,35.71
london-2022,Branden Grace,Southern Guards GC,London,2022.0,12.0,281.7,0.0,48.72,70.37,1.65,68.75
london-2022,Charl Schwartzel,Southern Guards GC,London,2022.0,15.0,286.8,1.0,64.1,68.52,1.57,47.06
london-2022,Chase Koepka,,London,2022.0,8.0,265.2,0.0,61.54,72.22,1.89,33.33
london-2022,David Puig,Fireballs GC,London,2022.0,7.0,272.2,0.0,43.59,61.11,1.74,33.33
london-2022,Dustin Johnson,,London,2022.0,8.0,288.3,2.0,41.03,66.67,1.69,61.11
london-2022,Graeme McDowell,,London,2022.0,7.0,273.3,0.0,56.41,53.7,1.54,72.0
london-2022,Hennie Du Plessis,Southern Guards GC,London,2022.0,11.0,285.0,1.0,48.72,74.07,1.65,64.29
london-2022,Hideto Tanihara,Korean Golf Club,London,2022.0,7.0,260.5,0.0,58.97,53.7,1.72,52.0
london-2022,Hudson Swafford,Torque GC,London,2022.0,7.0,284.2,0.0,56.41,59.26,1.76,50.0
london-2022,Ian Poulter,Majesticks Golf Club,London,2022.0,12.0,273.2,0.0,30.77,68.52,1.72,35.29
london-2022,Ian Snyman,Cleeks Golf Club,London,2022.0,5.0,266.0,0.0,61.54,48.15,1.5,60.71
london-2022,Itthipat Buranatanyarat,Smash GC,London,2022.0,2.0,276.3,0.0,28.21,42.59,1.7,41.94
london-2022,JC Ritchie,Cleeks Golf Club,London,2022.0,7.0,275.5,0.0,48.72,72.22,1.8,60.0
london-2022,James Piot,Fireballs GC,London,2022.0,9.0,276.0,0.0,43.59,55.56,1.7,45.83
london-2022,Jed Morgan,Fireballs GC,London,2022.0,12.0,284.2,0.0,51.28,57.41,1.67,39.13
london-2022,Jinichiro Kozuma,Smash GC,London,2022.0,9.0,267.2,0.0,51.28,51.85,1.54,65.39
london-2022,Justin Harding,,London,2022.0,8.0,281.8,0.0,56.41,70.37,1.7,68.75
london-2022,Kevin Na,Korean Golf Club,London,2022.0,4.0,262.2,0.0,51.28,55.56,1.69,58.33
london-2022,Kevin Yuan,,London,2022.0,8.0,264.5,0.0,43.59,57.41,1.72,56.52
london-2022,Laurie Canter,Majesticks Golf Club,London,2022.0,6.0,274.8,0.0,43.59,62.96,1.7,65.0
london-2022,Lee Westwood,Majesticks Golf Club,London,2022.0,7.0,272.7,0.0,46.15,51.85,1.56,57.69
london-2022,Louis Oosthuizen,Southern Guards GC,London,2022.0,10.0,273.5,0.0,64.1,74.07,1.78,57.14
london-2022,Martin Kaymer,Cleeks Golf Club,London,2022.0,9.0,269.0,0.0,51.28,61.11,1.63,57.14
london-2022,Matt Jones,,London,2022.0,10.0,288.0,0.0,58.97,64.82,1.67,42.11
london-2022,Oliver Bekker,,London,2022.0,8.0,287.5,2.0,64.1,70.37,1.67,50.0
london-2022,Oliver Fisher,,London,2022.0,7.0,270.2,0.0,38.46,55.56,1.74,37.5
london-2022,Pablo Larrazabal,Cleeks Golf Club,London,2022.0,11.0,269.3,0.0,56.41,64.82,1.67,36.84
london-2022,Peter Uihlein,Crushers GC,London,2022.0,12.0,280.7,1.0,43.59,62.96,1.48,65.0
london-2022,Phachara Khongwatmai,Crushers GC,London,2022.0,7.0,283.2,0.0,43.59,53.7,1.56,44.0
london-2022,Phil Mickelson,,London,2022.0,6.0,271.3,0.0,51.28,66.67,1.83,55.56
london-2022,Ratchanon Chantananuwat,,London,2022.0,7.0,264.2,0.0,53.85,48.15,1.59,50.0
london-2022,Richard Bland,Crushers GC,London,2022.0,10.0,272.2,0.0,33.33,61.11,1.59,47.62
london-2022,Ryosuke Kinoshita,,London,2022.0,9.0,271.7,0.0,53.85,50.0,1.52,74.07
london-2022,Sadom Kaewkanjana,Korean Golf Club,London,2022.0,5.0,267.0,0.0,38.46,51.85,1.7,42.31
london-2022,Sam Horsfield,Majesticks Golf Club,London,2022.0,11.0,282.0,2.0,64.1,62.96,1.59,65.0
london-2022,Scott Vincent,Smash GC,London,2022.0,13.0,284.7,0.0,56.41,59.26,1.65,45.46
london-2022,Sergio Garcia,Fireballs GC,London,2022.0,6.0,299.0,0.0,51.28,70.37,1.8,56.25
london-2022,Shaun Norris,,London,2022.0,9.0,278.5,0.0,43.59,51.85,1.57,46.15
london-2022,Sihwan Kim,Smash GC,London,2022.0,6.0,283.0,0.0,46.15,42.59,1.65,58.07
london-2022,Talor Gooch,Torque GC,London,2022.0,9.0,269.7,0.0,61.54,74.07,1.7,57.14
london-2022,Travis Smyth,Crushers GC,London,2022.0,3.0,282.8,0.0,66.67,50.0,1.67,59.26
london-2022,Turk Pettit,,London,2022.0,6.0,277.0,0.0,35.9,57.41,1.72,47.83
london-2022,Viraj Madappa,Korean Golf Club,London,2022.0,9.0,271.2,1.0,38.46,61.11,1.76,38.1
london-2022,Wade Ormsby,,London,2022.0,3.0,265.8,1.0,66.67,57.41,1.69,56.52
london-2023,Abraham Ancer,Fireballs GC,London,2023.0,15.0,321.4,0.0,61.54,68.52,1.57,70.59
london-2023,Anirban Lahiri,Crushers GC,London,2023.0,13.0,302.7,2.0,43.59,77.78,1.61,58.33
london-2023,Bernd Wiesberger,Cleeks Golf Club,London,2023.0,13.0,313.7,2.0,61.54,55.56,1.54,54.17
london-2023,Branden Grace,Southern Guards GC,London,2023.0,10.0,319.2,2.0,69.23,66.67,1.59,55.56
london-2023,Brendan Steele,HyFlyers GC,London,2023.0,10.0,332.4,2.0,48.72,66.67,1.65,61.11
london-2023,Brooks Koepka,Smash GC,London,2023.0,12.0,311.6,1.0,53.85,81.48,1.76,50.0
london-2023,Bryson DeChambeau,Crushers GC,London,2023.0,12.0,316.1,2.0,66.67,68.52,1.57,58.82
london-2023,Bubba Watson,RangeGoats GC,London,2023.0,10.0,321.6,0.0,53.85,64.82,1.69,57.9
london-2023,Cameron Smith,Ripper GC,London,2023.0,20.0,317.0,0.0,46.15,51.85,1.32,80.77
london-2023,Cameron Tringale,HyFlyers GC,London,2023.0,10.0,313.6,2.0,64.1,70.37,1.54,75.0
london-2023,Carlos Ortiz,Fireballs GC,London,2023.0,11.0,320.2,1.0,74.36,74.07,1.78,57.14
london-2023,Charl Schwartzel,Southern Guards GC,London,2023.0,11.0,320.8,4.0,53.85,59.26,1.56,50.0
london-2023,Charles Howell III,Crushers GC,London,2023.0,5.0,311.8,0.0,64.1,62.96,1.65,80.0
london-2023,Chase Koepka,Smash GC,London,2023.0,16.0,296.5,0.0,51.28,68.52,1.65,52.94
london-2023,Danny Lee,Korean Golf Club,London,2023.0,11.0,298.0,1.0,53.85,66.67,1.65,55.56
london-2023,David Puig,Torque GC,London,2023.0,11.0,316.4,2.0,64.1,61.11,1.65,52.38
london-2023,Dean Burmester,Southern Guards GC,London,2023.0,14.0,332.9,2.0,64.1,68.52,1.59,47.06
london-2023,Dustin Johnson,,London,2023.0,18.0,311.7,1.0,53.85,72.22,1.57,53.33
london-2023,Eugenio Chacarra,Fireballs GC,London,2023.0,16.0,318.8,1.0,58.97,75.93,1.7,38.46
london-2023,Graeme McDowell,Cleeks Golf Club,London,2023.0,14.0,297.8,1.0,53.85,64.82,1.59,57.9
london-2023,Harold Varner III,RangeGoats GC,London,2023.0,10.0,310.1,3.0,56.41,70.37,1.59,68.75
london-2023,Henrik Stenson,Majesticks Golf Club,London,2023.0,15.0,304.1,0.0,74.36,77.78,1.61,75.0
london-2023,Ian Poulter,Majesticks Golf Club,London,2023.0,14.0,307.7,0.0,48.72,53.7,1.39,80.0
london-2023,James Piot,HyFlyers GC,London,2023.0,10.0,306.1,1.0,53.85,59.26,1.61,59.09
london-2023,Jason Kokrak,Smash GC,London,2023.0,15.0,319.7,0.0,66.67,74.07,1.61,50.0
london-2023,Jed Morgan,Ripper GC,London,2023.0,12.0,303.9,1.0,46.15,62.96,1.63,50.0
london-2023,Joaquin Niemann,Torque GC,London,2023.0,10.0,330.7,2.0,53.85,70.37,1.67,75.0
london-2023,Kevin Na,Korean Golf Club,London,2023.0,17.0,305.4,1.0,53.85,72.22,1.67,46.67
london-2023,Laurie Canter,Majesticks Golf Club,London,2023.0,14.0,300.8,0.0,79.49,79.63,1.76,63.64
london-2023,Lee Westwood,Majesticks Golf Club,London,2023.0,15.0,306.5,0.0,48.72,64.82,1.56,47.37
london-2023,Louis Oosthuizen,Southern Guards GC,London,2023.0,13.0,307.6,2.0,64.1,72.22,1.59,66.67
london-2023,Marc Leishman,Ripper GC,London,2023.0,19.0,302.9,0.0,66.67,72.22,1.57,66.67
london-2023,Martin Kaymer,Cleeks Golf Club,London,2023.0,13.0,298.9,0.0,38.46,53.7,1.48,56.0
london-2023,Matt Jones,Ripper GC,London,2023.0,12.0,303.1,0.0,46.15,61.11,1.59,61.91
london-2023,Matthew Wolff,Smash GC,London,2023.0,5.0,307.9,2.0,43.59,55.56,1.72,58.33
london-2023,Mito Pereira,Torque GC,London,2023.0,9.0,313.9,1.0,61.54,72.22,1.8,40.0
london-2023,Pat Perez,,London,2023.0,14.0,307.4,1.0,66.67,70.37,1.63,56.25
london-2023,Patrick Reed,,London,2023.0,16.0,310.6,1.0,51.28,62.96,1.41,80.0
london-2023,Peter Uihlein,,London,2023.0,12.0,330.9,0.0,56.41,74.07,1.57,64.29
london-2023,Phil Mickelson,HyFlyers GC,London,2023.0,10.0,306.9,1.0,38.46,61.11,1.63,57.14
london-2023,Richard Bland,Cleeks Golf Club,London,2023.0,13.0,322.7,2.0,64.1,66.67,1.52,72.22
london-2023,Scott Vincent,Korean Golf Club,London,2023.0,11.0,310.7,2.0,61.54,61.11,1.52,66.67
london-2023,Sebastian,Torque GC,London,2023.0,14.0,290.7,0.0,66.67,74.07,1.65,64.29
london-2023,Sergio Garcia,Fireballs GC,London,2023.0,13.0,318.1,1.0,74.36,77.78,1.76,66.67
london-2023,Sihwan Kim,Korean Golf Club,London,2023.0,16.0,284.4,0.0,41.03,55.56,1.48,33.33
london-2023,Talor Gooch,RangeGoats GC,London,2023.0,11.0,307.6,1.0,51.28,57.41,1.48,73.91
london-2023,Thomas Pieters,RangeGoats GC,London,2023.0,18.0,312.3,1.0,51.28,70.37,1.61,43.75
mayakoba-2023,Abraham Ancer,Fireballs GC,Mayakoba,2023.0,14.0,300.3,0.0,66.67,64.82,1.56,68.42
mayakoba-2023,Anirban Lahiri,Crushers GC,Mayakoba,2023.0,11.0,284.0,0.0,61.91,51.85,1.54,65.39
mayakoba-2023,Bernd Wiesberger,Cleeks Golf Club,Mayakoba,2023.0,9.0,288.2,0.0,50.0,48.15,1.57,53.57
mayakoba-2023,Branden Grace,Southern Guards GC,Mayakoba,2023.0,12.0,302.6,1.0,47.62,68.52,1.54,76.47
mayakoba-2023,Brendan Steele,HyFlyers GC,Mayakoba,2023.0,12.0,306.4,1.0,54.76,64.82,1.56,68.42
mayakoba-2023,Brooks Koepka,Smash GC,Mayakoba,2023.0,10.0,308.9,0.0,35.71,64.82,1.63,47.37
mayakoba-2023,Bryson DeChambeau,Crushers GC,Mayakoba,2023.0,12.0,309.1,0.0,61.91,70.37,1.67,50.0
mayakoba-2023,Bubba Watson,RangeGoats GC,Mayakoba,2023.0,7.0,304.4,0.0,59.52,59.26,1.65,50.0
mayakoba-2023,Cameron Smith,Ripper GC,Mayakoba,2023.0,14.0,301.4,0.0,50.0,59.26,1.43,63.64
mayakoba-2023,Cameron Tringale,HyFlyers GC,Mayakoba,2023.0,8.0,283.5,0.0,42.86,57.41,1.56,78.26
mayakoba-2023,Carlos Ortiz,Fireballs GC,Mayakoba,2023.0,11.0,300.2,1.0,50.0,57.41,1.48,65.22
mayakoba-2023,Charl Schwartzel,Southern Guards GC,Mayakoba,2023.0,10.0,300.4,0.0,42.86,61.11,1.65,52.38
mayakoba-2023,Charles Howell III,Crushers GC,Mayakoba,2023.0,19.0,307.3,0.0,66.67,79.63,1.5,90.91
mayakoba-2023,Chase Koepka,Smash GC,Mayakoba,2023.0,9.0,287.4,0.0,45.24,51.85,1.67,42.31
mayakoba-2023,Danny Lee,Korean Golf Club,Mayakoba,2023.0,9.0,282.0,0.0,47.62,62.96,1.69,50.0
mayakoba-2023,David Puig,Torque GC,Mayakoba,2023.0,7.0,309.4,0.0,47.62,57.41,1.65,52.17
mayakoba-2023,Dean Burmester,Southern Guards GC,Mayakoba,2023.0,9.0,289.1,0.0,38.1,55.56,1.5,66.67
mayakoba-2023,Dustin Johnson,,Mayakoba,2023.0,12.0,315.7,0.0,47.62,62.96,1.63,55.0
mayakoba-2023,Eugenio Chacarra,Fireballs GC,Mayakoba,2023.0,11.0,293.0,0.0,40.48,51.85,1.46,65.39
mayakoba-2023,Graeme McDowell,Cleeks Golf Club,Mayakoba,2023.0,12.0,280.6,1.0,64.29,64.82,1.56,52.63
mayakoba-2023,Harold Varner III,RangeGoats GC,Mayakoba,2023.0,9.0,299.3,0.0,54.76,68.52,1.69,47.06
mayakoba-2023,Henrik Stenson,Majesticks Golf Club,Mayakoba,2023.0,9.0,272.5,0.0,73.81,66.67,1.63,61.11
mayakoba-2023,Ian Poulter,Majesticks Golf Club,Mayakoba,2023.0,10.0,292.6,0.0,42.86,62.96,1.57,70.0
mayakoba-2023,James Piot,HyFlyers GC,Mayakoba,2023.0,12.0,275.9,0.0,38.1,53.7,1.48,56.0
mayakoba-2023,Jason Kokrak,Smash GC,Mayakoba,2023.0,14.0,309.5,0.0,61.91,57.41,1.43,65.22
mayakoba-2023,Jed Morgan,Ripper GC,Mayakoba,2023.0,8.0,315.0,0.0,26.19,51.85,1.56,50.0
mayakoba-2023,Joaquin Niemann,Torque GC,Mayakoba,2023.0,12.0,301.9,0.0,57.14,59.26,1.5,68.18
mayakoba-2023,Kevin Na,Korean Golf Club,Mayakoba,2023.0,13.0,272.4,0.0,61.91,55.56,1.56,54.17
mayakoba-2023,Laurie Canter,Cleeks Golf Club,Mayakoba,2023.0,8.0,289.6,0.0,47.62,50.0,1.65,44.44
mayakoba-2023,Lee Westwood,Majesticks Golf Club,Mayakoba,2023.0,9.0,292.9,0.0,52.38,62.96,1.69,30.0
mayakoba-2023,Louis Oosthuizen,Southern Guards GC,Mayakoba,2023.0,11.0,277.2,0.0,59.52,55.56,1.5,58.33
mayakoba-2023,Marc Leishman,Ripper GC,Mayakoba,2023.0,15.0,305.3,0.0,61.91,61.11,1.48,57.14
mayakoba-2023,Matt Jones,Ripper GC,Mayakoba,2023.0,12.0,295.7,0.0,45.24,55.56,1.52,62.5
mayakoba-2023,Matthew Wolff,Smash GC,Mayakoba,2023.0,15.0,298.0,0.0,61.91,66.67,1.56,61.11
mayakoba-2023,Mito Pereira,Torque GC,Mayakoba,2023.0,10.0,295.5,0.0,52.38,70.37,1.63,68.75
mayakoba-2023,Pat Perez,,Mayakoba,2023.0,15.0,286.3,0.0,50.0,68.52,1.56,70.59
mayakoba-2023,Patrick Reed,,Mayakoba,2023.0,7.0,299.6,1.0,52.38,66.67,1.69,61.11
mayakoba-2023,Paul Casey,Crushers GC,Mayakoba,2023.0,13.0,307.4,0.0,64.29,74.07,1.63,78.57
mayakoba-2023,Peter Uihlein,,Mayakoba,2023.0,15.0,316.3,2.0,40.48,70.37,1.43,68.75
mayakoba-2023,Phil Mickelson,HyFlyers GC,Mayakoba,2023.0,11.0,284.7,1.0,52.38,61.11,1.54,52.38
mayakoba-2023,Richard Bland,Cleeks Golf Club,Mayakoba,2023.0,11.0,291.6,0.0,42.86,50.0,1.46,62.96
mayakoba-2023,Sam Horsfield,Majesticks Golf Club,Mayakoba,2023.0,9.0,267.2,0.0,28.57,48.15,1.56,
mayakoba-2023,Scott Vincent,Korean Golf Club,Mayakoba,2023.0,10.0,263.6,0.0,50.0,64.82,1.56,63.16
mayakoba-2023,Sebastian,Torque GC,Mayakoba,2023.0,13.0,297.6,1.0,54.76,72.22,1.61,46.67
mayakoba-2023,Sergio Garcia,Fireballs GC,Mayakoba,2023.0,8.0,284.4,0.0,57.14,55.56,1.5,79.17
mayakoba-2023,Sihwan Kim,Korean Golf Club,Mayakoba,2023.0,9.0,230.5,0.0,38.1,57.41,1.76,13.04
mayakoba-2023,Talor Gooch,RangeGoats GC,Mayakoba,2023.0,10.0,300.8,0.0,61.91,59.26,1.46,72.73
mayakoba-2023,Thomas Pieters,RangeGoats GC,Mayakoba,2023.0,10.0,283.2,0.0,47.62,59.26,1.61,59.09
mayakoba-2024,Abraham Ancer,Fireballs GC,Mayakoba,2024.0,8.0,293.9,0.0,47.62,64.82,1.65,57.9
mayakoba-2024,Adrian Meronk,Cleeks Golf Club,Mayakoba,2024.0,8.0,292.0,0.0,38.1,48.15,1.52,60.71
mayakoba-2024,Andy Ogletree,HyFlyers GC,Mayakoba,2024.0,10.0,292.6,0.0,21.43,50.0,1.56,44.44
mayakoba-2024,Anirban Lahiri,Crushers GC,Mayakoba,2024.0,9.0,286.9,1.0,33.33,57.41,1.48,60.87
mayakoba-2024,Branden Grace,Southern Guards GC,Mayakoba,2024.0,8.0,289.4,0.0,33.33,66.67,1.76,38.89
mayakoba-2024,Brendan Steele,HyFlyers GC,Mayakoba,2024.0,9.0,281.8,1.0,38.1,62.96,1.56,55.0
mayakoba-2024,Brooks Koepka,Smash GC,Mayakoba,2024.0,14.0,300.6,0.0,54.76,70.37,1.54,68.75
mayakoba-2024,Bryson DeChambeau,Crushers GC,Mayakoba,2024.0,9.0,307.8,2.0,45.24,59.26,1.46,54.55
mayakoba-2024,Bubba Watson,RangeGoats GC,Mayakoba,2024.0,11.0,297.3,1.0,40.48,64.82,1.57,52.63
mayakoba-2024,Caleb Surratt,Legion XIII,Mayakoba,2024.0,16.0,291.3,0.0,47.62,68.52,1.57,64.71
mayakoba-2024,Cameron Smith,Ripper GC,Mayakoba,2024.0,16.0,286.4,0.0,38.1,64.82,1.44,57.9
mayakoba-2024,Cameron Tringale,HyFlyers GC,Mayakoba,2024.0,10.0,286.9,1.0,42.86,59.26,1.56,63.64
mayakoba-2024,Carlos Ortiz,Torque GC,Mayakoba,2024.0,11.0,269.7,0.0,33.33,59.26,1.54,54.55
mayakoba-2024,Charl Schwartzel,Southern Guards GC,Mayakoba,2024.0,7.0,283.8,0.0,47.62,59.26,1.65,63.64
mayakoba-2024,Charles Howell III,Crushers GC,Mayakoba,2024.0,13.0,276.7,1.0,45.24,55.56,1.37,75.0
mayakoba-2024,Danny Lee,Korean Golf Club,Mayakoba,2024.0,7.0,287.0,0.0,30.95,50.0,1.56,55.56
mayakoba-2024,David Puig,Fireballs GC,Mayakoba,2024.0,8.0,293.1,0.0,40.48,55.56,1.59,62.5
