event_slug,playerName,event_name,year,team,position,R1,R2,R3,total_to_par,scraped_at
riyadh-2025,Yubin Jang,Riyadh 2025,2025,Korean Golf Club,T49,-1.0,0.0,1.0,0.0,2026-03-04T18:41:10.170604
riyadh-2026,Abraham Ancer,Riyadh 2026,2026,Torque GC,T4,-4.0,-3.0,-7.0,-6.0,2026-03-10T16:19:28.481529
riyadh-2026,Adrian Meronk,Riyadh 2026,2026,Cleeks Golf Club,T27,-3.0,-3.0,-2.0,-4.0,2026-03-10T16:19:28.482103
riyadh-2026,Anirban Lahiri,Riyadh 2026,2026,Crushers GC,T30,-3.0,-2.0,-3.0,-3.0,2026-03-10T16:19:28.482170
riyadh-2026,Anthony Kim,Riyadh 2026,2026,Wild Card,T22,-4.0,0.0,-3.0,-6.0,2026-03-10T16:19:28.482013
riyadh-2026,Ben Campbell,Riyadh 2026,2026,RangeGoats GC,T30,0.0,-5.0,-1.0,-5.0,2026-03-10T16:19:28.482268
riyadh-2026,Ben Schmidt,Riyadh 2026,2026,Majesticks Golf Club,T41,-2.0,2.0,-4.0,-4.0,2026-03-10T16:19:28.482443
riyadh-2026,Björn Hellgren,Riyadh 2026,2026,Wild Card,T22,0.0,-2.0,-5.0,-6.0,2026-03-10T16:19:28.481941
riyadh-2026,Branden Grace,Riyadh 2026,2026,Southern Guards GC,T9,-3.0,-1.0,-5.0,-8.0,2026-03-10T16:19:28.481671
riyadh-2026,Brendan Steele,Riyadh 2026,2026,HyFlyers GC,57,-1.0,-1.0,4.0,2.0,2026-03-10T16:19:28.482735
riyadh-2026,Bryson DeChambeau,Riyadh 2026,2026,Crushers GC,T17,-4.0,-1.0,-5.0,-4.0,2026-03-10T16:19:28.481871
riyadh-2026,Bubba Watson,Riyadh 2026,2026,RangeGoats GC,T48,2.0,1.0,-5.0,-4.0,2026-03-10T16:19:28.482532
riyadh-2026,Byeong Hun An,Riyadh 2026,2026,Korean Golf Club,T9,-5.0,-2.0,-5.0,-5.0,2026-03-10T16:19:28.481693
riyadh-2026,Caleb Surratt,Riyadh 2026,2026,Legion XIII,T39,-1.0,-5.0,-1.0,-2.0,2026-03-10T16:19:28.482357
riyadh-2026,Cameron Smith,Riyadh 2026,2026,Ripper GC,T13,-3.0,-1.0,-4.0,-7.0,2026-03-10T16:19:28.481806
riyadh-2026,Cameron Tringale,Riyadh 2026,2026,HyFlyers GC,T41,-2.0,0.0,-5.0,-1.0,2026-03-10T16:19:28.482378
riyadh-2026,Carlos Ortiz,Riyadh 2026,2026,Torque GC,T13,-2.0,-2.0,-7.0,-4.0,2026-03-10T16:19:28.481737
riyadh-2026,Charl Schwartzel,Riyadh 2026,2026,Southern Guards GC,T30,-2.0,-2.0,-4.0,-3.0,2026-03-10T16:19:28.482149
riyadh-2026,Charles Howell III,Riyadh 2026,2026,Crushers GC,T39,3.0,-6.0,-2.0,-4.0,2026-03-10T16:19:28.482331
riyadh-2026,Danny Lee,Riyadh 2026,2026,Korean Golf Club,T41,-1.0,-3.0,-2.0,-2.0,2026-03-10T16:19:28.482486
riyadh-2026,David Puig,Riyadh 2026,2026,Fireballs GC,T4,-3.0,-5.0,-5.0,-7.0,2026-03-10T16:19:28.481575
riyadh-2026,Dean Burmester,Riyadh 2026,2026,Southern Guards GC,T51,-3.0,2.0,2.0,-6.0,2026-03-10T16:19:28.482644
riyadh-2026,Dustin Johnson,Riyadh 2026,2026,4Aces GC,T17,0.0,-5.0,-1.0,-8.0,2026-03-10T16:19:28.481893
riyadh-2026,Elvis Smylie,Riyadh 2026,2026,Ripper GC,1,-6.0,-3.0,-7.0,-8.0,2026-03-10T16:19:28.481436
riyadh-2026,Graeme McDowell,Riyadh 2026,2026,Smash GC,T27,0.0,-6.0,-4.0,-2.0,2026-03-10T16:19:28.482081
riyadh-2026,Harold Varner III,Riyadh 2026,2026,Smash GC,T30,-4.0,-1.0,-1.0,-5.0,2026-03-10T16:19:28.482246
riyadh-2026,Ian Poulter,Riyadh 2026,2026,Majesticks Golf Club,T41,0.0,-2.0,-2.0,-4.0,2026-03-10T16:19:28.482465
riyadh-2026,Jason Kokrak,Riyadh 2026,2026,Smash GC,T22,-1.0,-8.0,-4.0,0.0,2026-03-10T16:19:28.481989
riyadh-2026,Joaquin Niemann,Riyadh 2026,2026,Torque GC,T22,-4.0,-3.0,-2.0,-4.0,2026-03-10T16:19:28.482036
riyadh-2026,Jon Rahm,Riyadh 2026,2026,Legion XIII,2,-5.0,-4.0,-5.0,-9.0,2026-03-10T16:19:28.481480
riyadh-2026,Josele Ballester,Riyadh 2026,2026,Fireballs GC,T27,-1.0,1.0,-6.0,-6.0,2026-03-10T16:19:28.482059
riyadh-2026,Laurie Canter,Riyadh 2026,2026,Majesticks Golf Club,T37,0.0,-2.0,-4.0,-4.0,2026-03-10T16:19:28.482289
riyadh-2026,Louis Oosthuizen,Riyadh 2026,2026,Southern Guards GC,T30,-5.0,-1.0,-2.0,-3.0,2026-03-10T16:19:28.482214
riyadh-2026,Lucas Herbert,Riyadh 2026,2026,Ripper GC,T9,3.0,-5.0,-7.0,-8.0,2026-03-10T16:19:28.481644
riyadh-2026,Luis Masaveu,Riyadh 2026,2026,Fireballs GC,T37,3.0,-3.0,-3.0,-7.0,2026-03-10T16:19:28.482310
riyadh-2026,Marc Leishman,Riyadh 2026,2026,Ripper GC,T22,-2.0,-4.0,-4.0,-3.0,2026-03-10T16:19:28.481966
riyadh-2026,Martin Kaymer,Riyadh 2026,2026,Cleeks Golf Club,T51,0.0,2.0,-4.0,-3.0,2026-03-10T16:19:28.482622
riyadh-2026,Matthew Wolff,Riyadh 2026,2026,RangeGoats GC,T51,3.0,1.0,-4.0,-5.0,2026-03-10T16:19:28.482600
riyadh-2026,Michael La Sasso,Riyadh 2026,2026,HyFlyers GC,T41,-3.0,1.0,-5.0,-1.0,2026-03-10T16:19:28.482422
riyadh-2026,Miguel Tabuena,Riyadh 2026,2026,4Aces GC,T48,-1.0,-1.0,-1.0,-3.0,2026-03-10T16:19:28.482553
riyadh-2026,Minkyu Kim,Riyadh 2026,2026,Korean Golf Club,T41,3.0,-1.0,-5.0,-5.0,2026-03-10T16:19:28.482400
riyadh-2026,Ollie Schniederjans,Riyadh 2026,2026,HyFlyers GC,56,0.0,-1.0,2.0,-3.0,2026-03-10T16:19:28.482712
riyadh-2026,Paul Casey,Riyadh 2026,2026,Crushers GC,T17,-3.0,-1.0,-5.0,-5.0,2026-03-10T16:19:28.481849
riyadh-2026,Peter Uihlein,Riyadh 2026,2026,RangeGoats GC,3,-7.0,-3.0,-6.0,-5.0,2026-03-10T16:19:28.481505
riyadh-2026,Richard Bland,Riyadh 2026,2026,Cleeks Golf Club,55,-3.0,2.0,-2.0,0.0,2026-03-10T16:19:28.482689
riyadh-2026,Richard T. Lee,Riyadh 2026,2026,Wild Card,T13,-3.0,-2.0,-5.0,-5.0,2026-03-10T16:19:28.481760
riyadh-2026,Sam Horsfield,Riyadh 2026,2026,Majesticks Golf Club,T48,-1.0,-4.0,-1.0,0.0,2026-03-10T16:19:28.482578
riyadh-2026,Scott Vincent,Riyadh 2026,2026,Wild Card,T13,-4.0,-2.0,-4.0,-5.0,2026-03-10T16:19:28.481784
riyadh-2026,Sebastian Muñoz,Riyadh 2026,2026,Torque GC,8,-5.0,-4.0,-3.0,-6.0,2026-03-10T16:19:28.481623
riyadh-2026,Sergio Garcia,Riyadh 2026,2026,Fireballs GC,T30,-4.0,-4.0,-2.0,-1.0,2026-03-10T16:19:28.482192
riyadh-2026,Talor Gooch,Riyadh 2026,2026,Smash GC,12,-5.0,-5.0,-5.0,-1.0,2026-03-10T16:19:28.481716
riyadh-2026,Thomas Detry,Riyadh 2026,2026,4Aces GC,7,-7.0,-3.0,-4.0,-5.0,2026-03-10T16:19:28.481598
riyadh-2026,Thomas Pieters,Riyadh 2026,2026,4Aces GC,T4,-2.0,-4.0,-7.0,-7.0,2026-03-10T16:19:28.481553
riyadh-2026,Tom McKibbin,Riyadh 2026,2026,Legion XIII,T17,0.0,-2.0,-7.0,-5.0,2026-03-10T16:19:28.481828
riyadh-2026,Tyrrell Hatton,Riyadh 2026,2026,Legion XIII,47,-5.0,0.0,-5.0,3.0,2026-03-10T16:19:28.482509
riyadh-2026,Victor Perez,Riyadh 2026,2026,Cleeks Golf Club,54,1.0,-2.0,1.0,-4.0,2026-03-10T16:19:28.482666
riyadh-2026,Yosuke Asaji,Riyadh 2026,2026,Wild Card,T17,-4.0,-3.0,1.0,-8.0,2026-03-10T16:19:28.481916
riyadh-2026,Younghan Song,Riyadh 2026,2026,Korean Golf Club,T30,-3.0,1.0,-6.0,-3.0,2026-03-10T16:19:28.482128
singapore-2023,- - - - - -,Singapore 2023,2023,,5,,,,,2026-03-04T18:29:53.412248
singapore-2023,Abraham Ancer,Singapore 2023,2023,Fireballs GC,47,1.0,1.0,2.0,4.0,2026-03-04T18:29:53.412851
singapore-2023,Anirban Lahiri,Singapore 2023,2023,Crushers GC,19,1.0,-4.0,-4.0,-7.0,2026-03-04T18:29:53.412507
singapore-2023,Bernd Wiesberger,Singapore 2023,2023,Cleeks Golf Club,40,0.0,-1.0,-1.0,-2.0,2026-03-04T18:29:53.412764
singapore-2023,Branden Grace,Singapore 2023,2023,Southern Guards GC,43,-1.0,-1.0,1.0,-1.0,2026-03-04T18:29:53.412800
singapore-2023,Brendan Steele,Singapore 2023,2023,HyFlyers GC,27,3.0,-3.0,-5.0,-5.0,2026-03-04T18:29:53.412605
singapore-2023,Brooks Koepka,Singapore 2023,2023,Smash GC,3,-6.0,-6.0,-4.0,-16.0,2026-03-04T18:29:53.412298
singapore-2023,Bryson DeChambeau,Singapore 2023,2023,Crushers GC,22,-5.0,-1.0,-1.0,-7.0,2026-03-04T18:29:53.412545
singapore-2023,Bubba Watson,Singapore 2023,2023,RangeGoats GC,26,-1.0,-5.0,0.0,-6.0,2026-03-04T18:29:53.412593
singapore-2023,Cameron Smith,Singapore 2023,2023,Ripper GC,7,-6.0,-5.0,-1.0,-12.0,2026-03-04T18:29:53.412347
singapore-2023,Cameron Tringale,Singapore 2023,2023,HyFlyers GC,12,-6.0,-5.0,1.0,-10.0,2026-03-04T18:29:53.412408
singapore-2023,Carlos Ortiz,Singapore 2023,2023,Fireballs GC,20,2.0,-7.0,-2.0,-7.0,2026-03-04T18:29:53.412520
singapore-2023,Charl Schwartzel,Singapore 2023,2023,Southern Guards GC,34,-4.0,2.0,-1.0,-3.0,2026-03-04T18:29:53.412692
singapore-2023,Charles Howell III,Singapore 2023,2023,Crushers GC,8,-2.0,-1.0,-8.0,-11.0,2026-03-04T18:29:53.412359
singapore-2023,Chase Koepka,Singapore 2023,2023,Smash GC,46,1.0,4.0,-3.0,2.0,2026-03-04T18:29:53.412840
singapore-2023,Danny Lee,Singapore 2023,2023,Korean Golf Club,24,-3.0,-2.0,-1.0,-6.0,2026-03-04T18:29:53.412567
singapore-2023,David Puig,Singapore 2023,2023,Torque GC,35,-1.0,-2.0,0.0,-3.0,2026-03-04T18:29:53.412703
singapore-2023,Dean Burmester,Singapore 2023,2023,Southern Guards GC,42,-2.0,3.0,-2.0,-1.0,2026-03-04T18:29:53.412789
singapore-2023,Dustin Johnson,Singapore 2023,2023,4Aces GC,25,-2.0,-3.0,-1.0,-6.0,2026-03-04T18:29:53.412579
singapore-2023,Eugenio Chacarra,Singapore 2023,2023,Fireballs GC,13,0.0,-2.0,-7.0,-9.0,2026-03-04T18:29:53.412422
singapore-2023,Graeme McDowell,Singapore 2023,2023,Cleeks Golf Club,38,3.0,-3.0,-2.0,-2.0,2026-03-04T18:29:53.412740
singapore-2023,Harold Varner III,Singapore 2023,2023,RangeGoats GC,9,0.0,-5.0,-6.0,-11.0,2026-03-04T18:29:53.412371
singapore-2023,Henrik Stenson,Singapore 2023,2023,Majesticks Golf Club,31,-2.0,0.0,-2.0,-4.0,2026-03-04T18:29:53.412654
singapore-2023,Ian Poulter,Singapore 2023,2023,Majesticks Golf Club,28,0.0,0.0,-5.0,-5.0,2026-03-04T18:29:53.412618
singapore-2023,James Piot,Singapore 2023,2023,HyFlyers GC,48,-1.0,7.0,2.0,8.0,2026-03-04T18:29:53.412863
singapore-2023,Jason Kokrak,Singapore 2023,2023,Smash GC,6,-4.0,-3.0,-5.0,-12.0,2026-03-04T18:29:53.412334
singapore-2023,Jed Morgan,Singapore 2023,2023,Ripper GC,17,-1.0,-4.0,-3.0,-8.0,2026-03-04T18:29:53.412472
singapore-2023,Joaquin Niemann,Singapore 2023,2023,Torque GC,10,-1.0,-5.0,-5.0,-11.0,2026-03-04T18:29:53.412384
singapore-2023,Kevin Na,Singapore 2023,2023,Korean Golf Club,21,-3.0,-2.0,-2.0,-7.0,2026-03-04T18:29:53.412532
singapore-2023,Laurie Canter,Singapore 2023,2023,Majesticks Golf Club,29,-1.0,-1.0,-3.0,-5.0,2026-03-04T18:29:53.412630
singapore-2023,Lee Westwood,Singapore 2023,2023,Majesticks Golf Club,39,-1.0,1.0,-2.0,-2.0,2026-03-04T18:29:53.412752
singapore-2023,Louis Oosthuizen,Singapore 2023,2023,Southern Guards GC,18,-5.0,-2.0,-1.0,-8.0,2026-03-04T18:29:53.412485
singapore-2023,Marc Leishman,Singapore 2023,2023,Ripper GC,16,-2.0,-3.0,-3.0,-8.0,2026-03-04T18:29:53.412460
singapore-2023,Martin Kaymer,Singapore 2023,2023,Cleeks Golf Club,44,1.0,-5.0,3.0,-1.0,2026-03-04T18:29:53.412812
singapore-2023,Matt Jones,Singapore 2023,2023,Ripper GC,32,-1.0,-4.0,1.0,-4.0,2026-03-04T18:29:53.412665
singapore-2023,Matthew Wolff,Singapore 2023,2023,Smash GC,41,2.0,1.0,-4.0,-1.0,2026-03-04T18:29:53.412776
singapore-2023,Mito Pereira,Singapore 2023,2023,Torque GC,5,-4.0,-5.0,-5.0,-14.0,2026-03-04T18:29:53.412321
singapore-2023,Pat Perez,Singapore 2023,2023,4Aces GC,37,2.0,-2.0,-2.0,-2.0,2026-03-04T18:29:53.412728
singapore-2023,Patrick Reed,Singapore 2023,2023,4Aces GC,14,-4.0,-1.0,-4.0,-9.0,2026-03-04T18:29:53.412433
singapore-2023,Paul Casey,Singapore 2023,2023,Crushers GC,30,5.0,-1.0,-8.0,-4.0,2026-03-04T18:29:53.412641
singapore-2023,Peter Uihlein,Singapore 2023,2023,4Aces GC,11,-2.0,-3.0,-5.0,-10.0,2026-03-04T18:29:53.412396
singapore-2023,Phil Mickelson,Singapore 2023,2023,HyFlyers GC,15,-5.0,-5.0,1.0,-9.0,2026-03-04T18:29:53.412446
singapore-2023,Richard Bland,Singapore 2023,2023,Cleeks Golf Club,36,-1.0,2.0,-3.0,-2.0,2026-03-04T18:29:53.412716
singapore-2023,Scott Vincent,Singapore 2023,2023,Korean Golf Club,4,-2.0,-9.0,-4.0,-15.0,2026-03-04T18:29:53.412309
singapore-2023,Sebastian Muñoz,Singapore 2023,2023,Torque GC,33,2.0,-4.0,-1.0,-3.0,2026-03-04T18:29:53.412678
singapore-2023,Sergio Garcia,Singapore 2023,2023,Fireballs GC,2,-6.0,-7.0,-4.0,-17.0,2026-03-04T18:29:53.412285
singapore-2023,Sihwan Kim,Singapore 2023,2023,Korean Golf Club,45,-1.0,0.0,2.0,1.0,2026-03-04T18:29:53.412823
singapore-2023,Talor Gooch,Singapore 2023,2023,RangeGoats GC,1,-7.0,-6.0,-4.0,-17.0,2026-03-04T18:29:53.412271
singapore-2023,Thomas Pieters,Singapore 2023,2023,RangeGoats GC,23,-1.0,-3.0,-2.0,-6.0,2026-03-04T18:29:53.412556
singapore-2024,Abraham Ancer,Singapore 2024,2024,Fireballs GC,T10,-5.0,-4.0,0.0,-9.0,2026-03-04T18:37:26.434369
singapore-2024,Adrian Meronk,Singapore 2024,2024,Cleeks Golf Club,T10,-4.0,-5.0,0.0,-9.0,2026-03-04T18:37:26.434377
singapore-2024,Andy Ogletree,Singapore 2024,2024,HyFlyers GC,T45,6.0,0.0,-4.0,2.0,2026-03-04T18:37:26.434640
singapore-2024,Anirban Lahiri,Singapore 2024,2024,Crushers GC,T30,-1.0,-2.0,-1.0,-4.0,2026-03-04T18:37:26.434523
singapore-2024,Anthony Kim -,Singapore 2024,2024,,T52,-2.0,4.0,4.0,6.0,2026-03-04T18:37:26.434706
singapore-2024,Branden Grace,Singapore 2024,2024,Southern Guards GC,T32,-2.0,1.0,-2.0,-3.0,2026-03-04T18:37:26.434538
singapore-2024,Brendan Steele,Singapore 2024,2024,HyFlyers GC,T40,-3.0,3.0,0.0,0.0,2026-03-04T18:37:26.434601
singapore-2024,Brooks Koepka,Singapore 2024,2024,Smash GC,1,-5.0,-7.0,-3.0,-15.0,2026-03-04T18:37:26.434264
singapore-2024,Bryson DeChambeau,Singapore 2024,2024,Crushers GC,T27,2.0,-5.0,-2.0,-5.0,2026-03-04T18:37:26.434507
singapore-2024,Bubba Watson,Singapore 2024,2024,RangeGoats GC,T45,0.0,6.0,-4.0,2.0,2026-03-04T18:37:26.434648
singapore-2024,Caleb Surratt,Singapore 2024,2024,Legion XIII,T40,1.0,-1.0,0.0,0.0,2026-03-04T18:37:26.434617
singapore-2024,Cameron Smith,Singapore 2024,2024,Ripper GC,T2,0.0,-6.0,-7.0,-13.0,2026-03-04T18:37:26.434282
singapore-2024,Cameron Tringale,Singapore 2024,2024,HyFlyers GC,T14,-5.0,-3.0,0.0,-8.0,2026-03-04T18:37:26.434418
singapore-2024,Carlos Ortiz,Singapore 2024,2024,Torque GC,T19,1.0,-1.0,-7.0,-7.0,2026-03-04T18:37:26.434426
singapore-2024,Charl Schwartzel,Singapore 2024,2024,Southern Guards GC,T35,-1.0,-1.0,0.0,-2.0,2026-03-04T18:37:26.434561
singapore-2024,Charles Howell III,Singapore 2024,2024,Crushers GC,T40,5.0,-5.0,0.0,0.0,2026-03-04T18:37:26.434609
singapore-2024,Danny Lee,Singapore 2024,2024,Korean Golf Club,T49,1.0,5.0,-2.0,4.0,2026-03-04T18:37:26.434672
singapore-2024,David Puig,Singapore 2024,2024,Fireballs GC,T27,-1.0,-1.0,-3.0,-5.0,2026-03-04T18:37:26.434493
singapore-2024,Dean Burmester,Singapore 2024,2024,Southern Guards GC,T14,-4.0,-1.0,-3.0,-8.0,2026-03-04T18:37:26.434409
singapore-2024,Dustin Johnson,Singapore 2024,2024,4Aces GC,T7,-4.0,-1.0,-5.0,-10.0,2026-03-04T18:37:26.434329
singapore-2024,Eugenio Chacarra,Singapore 2024,2024,Fireballs GC,T10,-4.0,-2.0,-3.0,-9.0,2026-03-04T18:37:26.434361
singapore-2024,Graeme McDowell,Singapore 2024,2024,Smash GC,T37,-3.0,2.0,0.0,-1.0,2026-03-04T18:37:26.434585
singapore-2024,Harold Varner III,Singapore 2024,2024,4Aces GC,T32,0.0,-4.0,1.0,-3.0,2026-03-04T18:37:26.434553
singapore-2024,Henrik Stenson,Singapore 2024,2024,Majesticks Golf Club,44,2.0,-3.0,2.0,1.0,2026-03-04T18:37:26.434632
singapore-2024,Hudson Swafford -,Singapore 2024,2024,,T49,2.0,1.0,1.0,4.0,2026-03-04T18:37:26.434682
singapore-2024,Ian Poulter,Singapore 2024,2024,Majesticks Golf Club,T35,-1.0,-3.0,2.0,-2.0,2026-03-04T18:37:26.434569
singapore-2024,Jason Kokrak,Singapore 2024,2024,Smash GC,T40,-2.0,0.0,2.0,0.0,2026-03-04T18:37:26.434624
singapore-2024,Jinichiro Kozuma,Singapore 2024,2024,Korean Golf Club,54,2.0,1.0,5.0,8.0,2026-03-04T18:37:26.434723
singapore-2024,Joaquin Niemann,Singapore 2024,2024,Torque GC,T7,-4.0,-2.0,-4.0,-10.0,2026-03-04T18:37:26.434337
singapore-2024,Jon Rahm,Singapore 2024,2024,Legion XIII,T10,-2.0,-3.0,-4.0,-9.0,2026-03-04T18:37:26.434353
singapore-2024,Kalle Samooja,Singapore 2024,2024,Cleeks Golf Club,T14,1.0,-2.0,-7.0,-8.0,2026-03-04T18:37:26.434384
singapore-2024,Kevin Na,Singapore 2024,2024,Korean Golf Club,T7,-5.0,-1.0,-4.0,-10.0,2026-03-04T18:37:26.434345
singapore-2024,Kieran Vincent,Singapore 2024,2024,Legion XIII,T22,-3.0,-3.0,0.0,-6.0,2026-03-04T18:37:26.434484
singapore-2024,Lee Westwood,Singapore 2024,2024,Majesticks Golf Club,T49,0.0,0.0,4.0,4.0,2026-03-04T18:37:26.434690
singapore-2024,Louis Oosthuizen,Singapore 2024,2024,Southern Guards GC,T22,-4.0,-2.0,0.0,-6.0,2026-03-04T18:37:26.434475
singapore-2024,Lucas Herbert,Singapore 2024,2024,Ripper GC,T27,-4.0,-4.0,3.0,-5.0,2026-03-04T18:37:26.434515
singapore-2024,Marc Leishman,Singapore 2024,2024,Ripper GC,T2,-4.0,-4.0,-5.0,-13.0,2026-03-04T18:37:26.434292
singapore-2024,Martin Kaymer,Singapore 2024,2024,Cleeks Golf Club,T19,-5.0,-2.0,0.0,-7.0,2026-03-04T18:37:26.434434
singapore-2024,Matt Jones,Singapore 2024,2024,Ripper GC,T37,3.0,-3.0,-1.0,-1.0,2026-03-04T18:37:26.434578
singapore-2024,Matthew Wolff,Singapore 2024,2024,RangeGoats GC,T30,-3.0,-6.0,5.0,-4.0,2026-03-04T18:37:26.434530
singapore-2024,Mito Pereira,Singapore 2024,2024,Torque GC,T47,5.0,-1.0,-1.0,3.0,2026-03-04T18:37:26.434665
singapore-2024,Pat Perez,Singapore 2024,2024,4Aces GC,T52,1.0,5.0,0.0,6.0,2026-03-04T18:37:26.434697
singapore-2024,Patrick Reed,Singapore 2024,2024,4Aces GC,T14,0.0,-3.0,-5.0,-8.0,2026-03-04T18:37:26.434392
singapore-2024,Paul Casey,Singapore 2024,2024,Crushers GC,T32,-2.0,0.0,-1.0,-3.0,2026-03-04T18:37:26.434545
singapore-2024,Peter Uihlein,Singapore 2024,2024,RangeGoats GC,T22,-2.0,-1.0,-3.0,-6.0,2026-03-04T18:37:26.434459
singapore-2024,Phil Mickelson,Singapore 2024,2024,HyFlyers GC,T22,1.0,-3.0,-4.0,-6.0,2026-03-04T18:37:26.434452
singapore-2024,Richard Bland,Singapore 2024,2024,Cleeks Golf Club,T22,-1.0,-3.0,-2.0,-6.0,2026-03-04T18:37:26.434467
singapore-2024,Sam Horsfield,Singapore 2024,2024,Majesticks Golf Club,T47,0.0,4.0,-1.0,3.0,2026-03-04T18:37:26.434657
singapore-2024,Scott Vincent,Singapore 2024,2024,Korean Golf Club,T37,-1.0,-5.0,5.0,-1.0,2026-03-04T18:37:26.434593
singapore-2024,Sebastian Muñoz,Singapore 2024,2024,Torque GC,T19,-6.0,-1.0,0.0,-7.0,2026-03-04T18:37:26.434443
singapore-2024,Sergio Garcia,Singapore 2024,2024,Fireballs GC,T14,-2.0,-3.0,-3.0,-8.0,2026-03-04T18:37:26.434400
singapore-2024,Talor Gooch,Singapore 2024,2024,Smash GC,4,-3.0,-5.0,-4.0,-12.0,2026-03-04T18:37:26.434300
singapore-2024,Thomas Pieters,Singapore 2024,2024,RangeGoats GC,T5,-5.0,-4.0,-2.0,-11.0,2026-03-04T18:37:26.434319
singapore-2024,Tyrrell Hatton,Singapore 2024,2024,Legion XIII,T5,-3.0,-3.0,-5.0,-11.0,2026-03-04T18:37:26.434310
singapore-2025,Abraham Ancer,Singapore 2025,2025,Fireballs GC,T10,-4.0,-1.0,-2.0,-7.0,2026-03-04T18:41:31.406657
singapore-2025,Adrian Meronk,Singapore 2025,2025,Cleeks Golf Club,T32,-1.0,4.0,-3.0,0.0,2026-03-04T18:41:31.407006
singapore-2025,Andy Ogletree,Singapore 2025,2025,HyFlyers GC,T38,-2.0,5.0,-1.0,2.0,2026-03-04T18:41:31.407098
singapore-2025,Anirban Lahiri,Singapore 2025,2025,Crushers GC,T25,-1.0,1.0,-2.0,-2.0,2026-03-04T18:41:31.406888
singapore-2025,Anthony Kim -,Singapore 2025,2025,,T47,2.0,2.0,1.0,5.0,2026-03-04T18:41:31.407253
singapore-2025,Ben Campbell,Singapore 2025,2025,RangeGoats GC,3,-3.0,-4.0,-4.0,-11.0,2026-03-04T18:41:31.406486
singapore-2025,Branden Grace,Singapore 2025,2025,Southern Guards GC,T41,3.0,1.0,-1.0,3.0,2026-03-04T18:41:31.407147
singapore-2025,Brendan Steele,Singapore 2025,2025,HyFlyers GC,T32,-2.0,-3.0,5.0,0.0,2026-03-04T18:41:31.407067
singapore-2025,Brooks Koepka,Singapore 2025,2025,Smash GC,2,-4.0,-2.0,-6.0,-12.0,2026-03-04T18:41:31.406466
singapore-2025,Bryson DeChambeau,Singapore 2025,2025,Crushers GC,T10,3.0,-6.0,-4.0,-7.0,2026-03-04T18:41:31.406638
singapore-2025,Bubba Watson,Singapore 2025,2025,RangeGoats GC,T38,-1.0,3.0,0.0,2.0,2026-03-04T18:41:31.407115
singapore-2025,Caleb Surratt,Singapore 2025,2025,Legion XIII,T19,-3.0,-1.0,0.0,-4.0,2026-03-04T18:41:31.406822
singapore-2025,Cameron Smith,Singapore 2025,2025,Ripper GC,T19,-4.0,-1.0,1.0,-4.0,2026-03-04T18:41:31.406856
singapore-2025,Cameron Tringale,Singapore 2025,2025,HyFlyers GC,T5,-4.0,-4.0,-1.0,-9.0,2026-03-04T18:41:31.406599
singapore-2025,Carlos Ortiz,Singapore 2025,2025,Torque GC,37,-3.0,2.0,2.0,1.0,2026-03-04T18:41:31.407082
singapore-2025,Charl Schwartzel,Singapore 2025,2025,Southern Guards GC,T14,-3.0,-1.0,-1.0,-5.0,2026-03-04T18:41:31.406755
singapore-2025,Charles Howell III,Singapore 2025,2025,Crushers GC,T41,3.0,1.0,-1.0,3.0,2026-03-04T18:41:31.407162
singapore-2025,Chieh-Po Lee -,Singapore 2025,2025,,T25,-1.0,0.0,-1.0,-2.0,2026-03-04T18:41:31.406908
singapore-2025,Danny Lee,Singapore 2025,2025,Korean Golf Club,T32,-3.0,-2.0,5.0,0.0,2026-03-04T18:41:31.407052
singapore-2025,David Puig,Singapore 2025,2025,Fireballs GC,4,-3.0,-2.0,-5.0,-10.0,2026-03-04T18:41:31.406516
singapore-2025,Dean Burmester,Singapore 2025,2025,Southern Guards GC,T29,-1.0,2.0,-2.0,-1.0,2026-03-04T18:41:31.406991
singapore-2025,Dustin Johnson,Singapore 2025,2025,4Aces GC,T5,-8.0,-3.0,2.0,-9.0,2026-03-04T18:41:31.406618
singapore-2025,Frederik Kjettrup,Singapore 2025,2025,Cleeks Golf Club,54,9.0,3.0,6.0,18.0,2026-03-04T18:41:31.407343
singapore-2025,Graeme McDowell,Singapore 2025,2025,Smash GC,53,7.0,0.0,3.0,10.0,2026-03-04T18:41:31.407328
singapore-2025,Harold Varner III,Singapore 2025,2025,4Aces GC,T19,-2.0,-1.0,-1.0,-4.0,2026-03-04T18:41:31.406804
singapore-2025,Henrik Stenson,Singapore 2025,2025,Majesticks Golf Club,T38,0.0,0.0,2.0,2.0,2026-03-04T18:41:31.407130
singapore-2025,Ian Poulter,Singapore 2025,2025,Majesticks Golf Club,T49,5.0,0.0,1.0,6.0,2026-03-04T18:41:31.407269
singapore-2025,Jason Kokrak,Singapore 2025,2025,Smash GC,T10,-3.0,-5.0,1.0,-7.0,2026-03-04T18:41:31.406689
singapore-2025,Joaquin Niemann,Singapore 2025,2025,Torque GC,1,-4.0,-7.0,-6.0,-17.0,2026-03-04T18:41:31.406429
singapore-2025,John Catlin,Singapore 2025,2025,Korean Golf Club,T44,-1.0,2.0,3.0,4.0,2026-03-04T18:41:31.407207
singapore-2025,Jon Rahm,Singapore 2025,2025,Legion XIII,T5,-4.0,-1.0,-4.0,-9.0,2026-03-04T18:41:31.406560
